country,city,apartment_living_area_sqm,price_in_USD,price_per_sqm,apartment_bedrooms,apartment_bathrooms,area_flag_outlier,price_flag_outlier
Spain,"Las Escalericas, San Miguel de Salinas, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",84,374990,4464.166666666667,2.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",87,736423,8464.6321839080465,2.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",80,801066,10013.325,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",109,945628,8675.48623853211,3.0,2.0,FALSE,FALSE
Spain,"Benidorm, Valencian Community, Provincia de Alacant/Alicante, Spain",107,592376,5536.22429906542,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",101,832587,8243.435643564357,2.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",149,1081494,7258.3489932885905,3.0,2.0,FALSE,FALSE
Spain,"Rincon de la Victoria, Andalusia, Malaga, Spain",88,527160,5990.454545454545,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",98,391294,3992.795918367347,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",76,978235,12871.513157894737,2.0,1.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",106,945628,8921.018867924528,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",110,805414,7321.945454545455,3.0,2.0,FALSE,FALSE
Spain,"Las Escalericas, San Miguel de Salinas, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",122,538029,4410.073770491803,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",119,767371,6448.495798319328,4.0,3.0,FALSE,FALSE
Spain,"Playa Flamenca I, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",144,634766,4408.097222222223,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",83,580420,6993.012048192771,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",116,1076059,9276.370689655172,2.0,2.0,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",144,933671,6483.826388888889,3.0,3.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",88,635853,7225.602272727273,3.0,2.0,FALSE,FALSE
Spain,"Cabo Roig, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",73,369556,5062.41095890411,2.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",82,657592,8019.414634146341,2.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",85,744546,8759.364705882354,2.0,2.0,FALSE,FALSE
Spain,"Antequera, Andalusia, Malaga, Spain",135,923889,6843.622222222222,2.0,2.0,FALSE,FALSE
Spain,"Rincon de la Victoria, Andalusia, Malaga, Spain",89,739111,8304.61797752809,3.0,2.0,FALSE,FALSE
Spain,"Rincon de la Victoria, Andalusia, Malaga, Spain",72,614114,8529.361111111111,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",89,658678,7400.876404494382,2.0,2.0,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",109,673895,6182.522935779816,2.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",112,857586,7657.017857142857,3.0,3.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",76,1086928,14301.684210526315,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",100,607593,6075.93,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Malaga, Spain",95,697808,7345.347368421053,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",73,684765,9380.342465753425,2.0,2.0,FALSE,FALSE
Spain,"Benidorm, Valencian Community, Provincia de Alacant/Alicante, Spain",51,684765,13426.764705882353,1.0,1.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",103,582594,5656.252427184466,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",125,673895,5391.16,3.0,2.0,FALSE,FALSE
Spain,"San Roque, Andalusia, Campo de Gibraltar, Spain",152,672809,4426.375,4.0,3.0,FALSE,FALSE
Spain,"Torrevieja, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",97,1054320,10869.278350515464,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",117,701069,5992.042735042735,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",170,1195621,7033.064705882353,4.0,4.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",112,624984,5580.214285714285,2.0,2.0,FALSE,FALSE
Spain,"Benalmadena, Andalusia, Malaga, Spain",90,820631,9118.122222222222,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",112,739111,6599.205357142857,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",147,1249967,8503.176870748299,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",145,635853,4385.193103448276,2.0,2.0,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",122,923889,7572.860655737705,2.0,2.0,FALSE,FALSE
Spain,"Benidorm, Valencian Community, Provincia de Alacant/Alicante, Spain",150,1353226,9021.506666666666,3.0,2.0,FALSE,FALSE
Spain,"Benidorm, Valencian Community, Provincia de Alacant/Alicante, Spain",166,1069537,6442.993975903614,4.0,3.0,FALSE,FALSE
Spain,"Benidorm, Valencian Community, Provincia de Alacant/Alicante, Spain",114,595637,5224.8859649122805,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",85,514117,6048.435294117647,3.0,2.0,FALSE,FALSE
Spain,"Valencian Community, Alicante, Provincia de Alacant/Alicante, Spain",173,746476,4314.890173410405,2.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",59,706503,11974.627118644068,1.0,1.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",93,538029,5785.258064516129,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",156,1190186,7629.397435897436,3.0,2.0,FALSE,FALSE
Spain,"Las Escalericas, San Miguel de Salinas, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",139,1038016,7467.741007194245,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",86,455423,5295.616279069767,2.0,2.0,FALSE,FALSE
Spain,"l Alfas del Pi, Valencian Community, Provincia de Alacant/Alicante, Spain",100,815196,8151.96,3.0,2.0,FALSE,FALSE
Spain,"Torrevieja, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",91,544532,5983.868131868132,3.0,1.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",107,642375,6003.5046728971965,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",72,369556,5132.722222222223,2.0,2.0,FALSE,FALSE
Spain,"Torre Pacheco, Region of Murcia, Spain",112,597810,5337.589285714285,3.0,2.0,FALSE,FALSE
Spain,"Manilva, Andalusia, Malaga, Spain",130,809761,6228.930769230769,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",126,832587,6607.833333333333,3.0,2.0,FALSE,FALSE
Spain,"Benalmadena, Andalusia, Malaga, Spain",110,728242,6620.381818181818,4.0,2.0,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",143,1054320,7372.867132867133,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",114,1081494,9486.78947368421,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",116,710851,6128.025862068966,3.0,2.0,FALSE,FALSE
Spain,"San Pedro de Alcantara, Andalusia, Marbella, Malaga, Spain",145,759195,5235.827586206897,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",122,616288,5051.540983606557,3.0,2.0,FALSE,FALSE
Spain,"Torrevieja, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",100,555420,5554.2,3.0,2.0,FALSE,FALSE
Spain,"Benidorm, Valencian Community, Provincia de Alacant/Alicante, Spain",83,1038016,12506.216867469879,2.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",101,1038016,10277.386138613861,3.0,2.0,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",144,1141275,7925.520833333333,3.0,3.0,FALSE,FALSE
Spain,"Andalusia, Malaga, Spain",67,542377,8095.179104477612,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",135,717373,5313.874074074074,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",136,706503,5194.875,4.0,3.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",81,507595,6266.604938271605,2.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",137,1085841,7925.846715328467,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",77,570637,7410.87012987013,2.0,2.0,FALSE,FALSE
Spain,"l Alfas del Pi, Valencian Community, Provincia de Alacant/Alicante, Spain",99,652157,6587.444444444444,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Malaga, Spain",80,755415,9442.6875,3.0,2.0,FALSE,FALSE
Spain,"El Pinar de Campoverde, Pilar de la Horadada, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",82,266297,3247.5243902439024,2.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",96,524986,5468.604166666667,4.0,2.0,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",147,1070624,7283.156462585034,3.0,3.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",131,951062,7260.015267175572,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",91,918454,10092.901098901099,3.0,2.0,FALSE,FALSE
Spain,"Pulpi, Andalusia, Almeria, Spain",71,233690,3291.4084507042253,2.0,2.0,FALSE,FALSE
Spain,"Las Escalericas, San Miguel de Salinas, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",122,516291,4231.893442622951,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",114,358686,3146.3684210526317,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",97,777154,8011.896907216495,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",90,506509,5627.877777777778,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",104,858673,8256.471153846154,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",124,403250,3252.016129032258,3.0,3.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",111,739111,6658.657657657658,2.0,2.0,FALSE,FALSE
Spain,"Nerja, Andalusia, Malaga, Spain",67,353252,5272.417910447762,2.0,2.0,FALSE,FALSE
Spain,"Santa Pola, Valencian Community, Provincia de Alacant/Alicante, Spain",100,413033,4130.33,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",123,881499,7166.658536585366,4.0,3.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",112,1070624,9559.142857142857,2.0,2.0,FALSE,FALSE
Spain,"Valencian Community, Alicante, Provincia de Alacant/Alicante, Spain",74,380425,5140.878378378378,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",64,378251,5910.171875,2.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",83,365208,4400.096385542169,3.0,2.0,FALSE,FALSE
Spain,"Benidorm, Valencian Community, Provincia de Alacant/Alicante, Spain",104,429337,4128.240384615385,3.0,2.0,FALSE,FALSE
Spain,"Dehesa de Campoamor, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",93,358686,3856.8387096774195,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",72,815196,11322.166666666666,1.0,1.0,FALSE,FALSE
Spain,"Urbanizacion La Mairena, Andalusia, Marbella, Malaga, Spain",208,921715,4431.322115384615,4.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",117,783675,6698.076923076923,3.0,2.0,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",122,923889,7572.860655737705,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",101,970627,9610.168316831683,3.0,2.0,FALSE,FALSE
Spain,"San Enrique de Guadiaro, San Roque, Andalusia, Campo de Gibraltar, Spain",100,923889,9238.89,2.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",107,972801,9091.598130841121,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",74,516291,6976.905405405405,2.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",96,726068,7563.208333333333,3.0,2.0,FALSE,FALSE
Spain,"La Zenia, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",195,749980,3846.051282051282,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",64,673895,10529.609375,2.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",119,759763,6384.563025210084,2.0,3.0,FALSE,FALSE
Spain,"Torrox, Andalusia, Malaga, Spain",94,978235,10406.755319148937,3.0,2.0,FALSE,FALSE
Spain,"Antequera, Andalusia, Malaga, Spain",175,1042364,5956.365714285715,3.0,3.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",112,760850,6793.303571428572,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",91,460858,5064.373626373626,2.0,2.0,FALSE,FALSE
Spain,"Manilva, Andalusia, Malaga, Spain",111,630418,5679.441441441441,2.0,2.0,FALSE,FALSE
Spain,"Region of Murcia, Cartagena, Spain",119,510856,4292.90756302521,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",86,951062,11058.860465116279,2.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",90,492378,5470.866666666667,3.0,2.0,FALSE,FALSE
Spain,"Mil Palmeras, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",100,433684,4336.84,3.0,2.0,FALSE,FALSE
Spain,"Benalmadena, Andalusia, Malaga, Spain",81,755415,9326.111111111111,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",74,851065,11500.878378378378,2.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",80,739111,9238.8875,2.0,2.0,FALSE,FALSE
Spain,"Urbanizacion La Mairena, Andalusia, Marbella, Malaga, Spain",168,757589,4509.458333333333,3.0,2.0,FALSE,FALSE
Spain,"Torre Pacheco, Region of Murcia, Spain",102,434771,4262.4607843137255,3.0,2.0,FALSE,FALSE
Spain,"Benidorm, Valencian Community, Provincia de Alacant/Alicante, Spain",85,495639,5831.047058823529,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",121,684765,5659.214876033057,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",136,770632,5666.411764705882,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",92,390207,4241.380434782609,2.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",98,951062,9704.714285714286,2.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",114,663026,5816.017543859649,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",148,755415,5104.155405405405,3.0,2.0,FALSE,FALSE
Spain,"Benalmadena, Andalusia, Malaga, Spain",73,369556,5062.41095890411,2.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",112,532595,4755.3125,2.0,2.0,FALSE,FALSE
Spain,"Las Escalericas, San Miguel de Salinas, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",137,701069,5117.291970802919,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",106,670635,6326.745283018868,3.0,2.0,FALSE,FALSE
Spain,"Torre del Mar, Velez-Malaga, Andalusia, Malaga, Spain",93,373903,4020.462365591398,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",120,686939,5724.491666666667,4.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",100,751067,7510.67,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",129,649091,5031.7131782945735,4.0,4.0,FALSE,FALSE
Spain,"Santa Pola, Valencian Community, Provincia de Alacant/Alicante, Spain",71,326078,4592.647887323944,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",68,334774,4923.14705882353,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",107,651070,6084.7663551401865,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",103,826065,8020.0485436893205,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",121,684765,5659.214876033057,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",85,368469,4334.929411764706,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",81,456510,5635.925925925926,2.0,2.0,FALSE,FALSE
Spain,"Mil Palmeras, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",70,461944,6599.2,3.0,2.0,FALSE,FALSE
Spain,"Canary Islands, Adeje, Santa Cruz de Tenerife, Spain",138,550290,3987.608695652174,2.0,2.0,FALSE,FALSE
Spain,"Benalmadena, Andalusia, Malaga, Spain",101,635853,6295.574257425743,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",115,783675,6814.565217391304,3.0,2.0,FALSE,FALSE
Spain,"Torremolinos, Andalusia, Malaga, Spain",116,597810,5153.5344827586205,3.0,2.0,FALSE,FALSE
Spain,"Region of Murcia, Cartagena, Spain",114,690199,6054.377192982456,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",40,706712,17667.8,3.0,2.0,FALSE,FALSE
Spain,"Torre del Mar, Velez-Malaga, Andalusia, Malaga, Spain",88,292384,3322.5454545454545,2.0,1.0,FALSE,FALSE
Spain,"Benalmadena, Andalusia, Malaga, Spain",139,645635,4644.856115107914,3.0,2.0,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",123,717373,5832.30081300813,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",85,348904,4104.752941176471,2.0,2.0,FALSE,FALSE
Spain,"Caleta de Velez, Velez-Malaga, Andalusia, Malaga, Spain",70,283688,4052.6857142857143,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",40,451075,11276.875,2.0,1.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",75,381512,5086.826666666667,2.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",106,548899,5178.292452830188,3.0,2.0,FALSE,FALSE
Spain,"Las Escalericas, San Miguel de Salinas, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",92,391294,4253.195652173913,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",72,351078,4876.083333333333,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",80,472814,5910.175,2.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",93,516291,5551.5161290322585,2.0,2.0,FALSE,FALSE
Spain,"Rincon de la Victoria, Andalusia, Malaga, Spain",67,429337,6408.014925373134,2.0,2.0,FALSE,FALSE
Spain,"Manilva, Andalusia, Malaga, Spain",103,641288,6226.097087378641,3.0,2.0,FALSE,FALSE
Spain,"Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",92,607593,6604.271739130435,3.0,2.0,FALSE,FALSE
Spain,"Santa Pola, Valencian Community, Provincia de Alacant/Alicante, Spain",100,565203,5652.03,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",97,318470,3283.1958762886597,2.0,2.0,FALSE,FALSE
Spain,"Benalmadena, Andalusia, Malaga, Spain",99,527160,5324.848484848485,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",116,530421,4572.5948275862065,4.0,2.0,FALSE,FALSE
Spain,"Torrevieja, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",89,274993,3089.808988764045,2.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",100,531508,5315.08,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",114,548899,4814.903508771929,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",148,507595,3429.695945945946,3.0,2.0,FALSE,FALSE
Spain,"Pilar de la Horadada, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",63,249993,3968.1428571428573,2.0,2.0,FALSE,FALSE
Spain,"Dehesa de Campoamor, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",63,280427,4451.222222222223,2.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",130,415207,3193.9,3.0,2.0,FALSE,FALSE
Spain,"Playa Flamenca I, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",120,303253,2527.108333333333,2.0,2.0,FALSE,FALSE
Spain,"Pulpi, Andalusia, Almeria, Spain",86,255428,2970.093023255814,3.0,2.0,FALSE,FALSE
Spain,"La Zenia, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",89,376077,4225.5842696629215,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",106,363034,3424.8490566037735,3.0,2.0,FALSE,FALSE
Spain,"Torrox, Andalusia, Malaga, Spain",60,358686,5978.1,2.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",92,353252,3839.695652173913,3.0,2.0,FALSE,FALSE
Spain,"Cabo Roig, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",127,315209,2481.9606299212596,2.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",1621,11659562,7192.820481184454,NA,NA,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",1269,10597550,8351.103230890465,NA,NA,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",835,9573677,11465.481437125749,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",921,7597628,8249.324647122692,NA,NA,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",800,9146501,11433.12625,NA,NA,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",641,6685529,10429.842433697348,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",390,7467197,19146.658974358976,NA,NA,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",1225,6575915,5368.09387755102,NA,NA,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",805,6803085,8451.037267080745,NA,NA,FALSE,FALSE
Spain,"Roda de Bera, Catalonia, Tarragones, Tarragona, Spain",75,134338,1791.1733333333334,1.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",789,7338762,9301.346007604563,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",745,6412876,8607.887248322148,NA,NA,FALSE,FALSE
Spain,"Urbanizacion La Mairena, Andalusia, Marbella, Malaga, Spain",419,6499830,15512.72076372315,NA,NA,FALSE,FALSE
